id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
9478,7156,137.8961904,67.55672403,0.871773011,7409,95.45314129,0.600285211,339.476,0.780300784,2.041191196,0
9479,5638,154.372044,47.59083939,0.951293512,5805,84.72617396,0.708647562,342.856,0.602714205,3.243734423,1
9480,5622,153.2663826,47.24869968,0.951296216,5789,84.60586694,0.629704301,342.013,0.603970153,3.243822234,1
9481,6473,165.0705626,50.88730998,0.951296927,6675,90.78369663,0.483890259,365.535,0.60877602,3.243845325,1
9482,5993,158.6781655,48.9149842,0.951300404,6136,87.35287397,0.529229954,348.233,0.62103245,3.243958228,1
9483,4793,142.5592025,43.94566562,0.951301314,4919,78.11937748,0.541949344,311.745,0.619752518,3.243987786,1
9484,6259,162.5351222,50.10150439,0.95130528,6445,89.27041117,0.766846361,352.953,0.63136581,3.244116603,1
9485,8593,150.493619,73.70485923,0.871860638,8779,104.5989838,0.648332579,364.798,0.811427605,2.04184121,0
9486,6523,165.9517065,51.15039286,0.951313627,6681,91.13364664,0.453553052,363.454,0.620523648,3.24438772,1
9487,5690,155.4740376,47.92070076,0.951314079,5888,85.11599738,0.438670881,345.444,0.599193126,3.244402422,1
9488,8071,145.8771758,71.44349595,0.871862338,8315,101.3721676,0.722884013,358.314,0.789968287,2.04185383,0
9489,5856,156.6268499,48.27373898,0.951318806,5986,86.34865821,0.49210084,340.882,0.633290238,3.24455601,1
9490,6585,165.8458302,51.11262501,0.951323656,6724,91.56572722,0.801972963,360.71,0.635988523,3.244713613,1
9491,5627,153.9626433,47.45028318,0.951323698,5770,84.64348125,0.471826262,335.928,0.626605742,3.244714951,1
9492,6108,161.1088996,49.65192519,0.951325281,6264,88.18700097,0.435166714,356.65,0.603426579,3.244766422,1
9493,4203,132.5173834,40.83941467,0.951327558,4290,73.15344016,0.501671043,284.206,0.6538871,3.24484042,1
9494,5002,144.8064598,44.62593198,0.951329235,5179,79.80441218,0.54967033,319.758,0.614767236,3.244894916,1
9495,6504,165.240928,50.92275718,0.951330402,6683,91.00082417,0.47215971,371.896,0.590945435,3.244932859,1
9496,5668,154.5878992,47.63955913,0.951330872,5821,84.95129039,0.817893218,339.506,0.617937851,3.244948148,1
9497,7290,175.6531569,54.1297614,0.95133365,7589,96.34270227,0.607550629,396.447,0.58286385,3.245038448,1
9498,8720,151.3048124,74.09917576,0.871871659,8884,105.3691076,0.745299145,365.79,0.818960003,2.041923015,0
9499,6440,130.3696493,63.84056618,0.871897248,6576,90.55198876,0.683869598,317.137,0.80464053,2.042112987,0
9500,8598,150.4697175,73.67719973,0.871920187,8848,104.6294108,0.718175743,372.894,0.777027723,2.042283339,0
9501,9282,156.4500123,76.60070266,0.871937189,9542,108.7115884,0.793333333,382.57,0.796947305,2.042409623,0
9502,9089,154.6308594,75.70956937,0.8719388,9259,107.575435,0.756912059,373.787,0.817480838,2.042421594,0
9503,6218,161.9078342,49.89223566,0.95133711,6498,88.97754486,0.742536422,356.774,0.613866858,3.245150916,1
9504,5710,154.4548651,47.58914332,0.951350624,5833,85.26545491,0.456106718,337.338,0.630544063,3.245590367,1
9505,5811,156.8759631,48.33288028,0.951355224,5980,86.01624843,0.619047619,343.947,0.617273578,3.245740006,1
9506,6461,130.5899315,63.93334494,0.871962141,6563,90.69950771,0.601863065,315.312,0.816636161,2.042595012,0
9507,8675,150.6153511,73.73714203,0.871962565,8784,105.0968746,0.814095345,363.019,0.827219256,2.042598166,0
9508,5672,154.705084,47.65687947,0.951370214,5802,84.98126086,0.466831276,335.376,0.633697691,3.246227738,1
9509,5841,157.4377022,48.49766514,0.951372264,6046,86.23799731,0.477205882,350.27,0.598261679,3.246294472,1
9510,6881,170.404282,52.49185202,0.951372424,7097,93.60107535,0.589126712,379.535,0.600285369,3.246299672,1
9511,7257,175.0478489,53.91998055,0.95137666,7461,96.12439532,0.674944196,382.701,0.622655449,3.246437539,1
9512,5015,145.5460532,44.82913998,0.951384231,5197,79.90804914,0.786050157,323.247,0.603131201,3.246684039,1
9513,5356,150.8655669,46.46513773,0.951389483,5484,82.58008841,0.429166667,332.328,0.609419806,3.246855046,1
9514,5919,125.7271078,61.55173011,0.871966187,6124,86.81189357,0.681912442,312.745,0.760461888,2.042625083,0
9515,6076,159.7626534,49.20269672,0.951394868,6203,87.9556904,0.444672131,348.743,0.627793234,3.247030429,1
9516,5665,154.8592855,47.69133405,0.95139749,5809,84.9288056,0.436743505,340.572,0.613750556,3.247115826,1
9517,6176,162.4816528,50.03697107,0.951401056,6471,88.67653257,0.475296291,359.373,0.600933287,3.247231983,1
9518,7200,174.2496328,53.65682383,0.951408766,7376,95.7461473,0.523788739,381.231,0.622538112,3.247483178,1
9519,7239,138.5357338,67.82010848,0.871975471,7412,96.00510957,0.749378882,339.549,0.789011856,2.042694076,0
9520,7163,137.6653435,67.38729006,0.872002871,7298,95.49981602,0.746923879,333.205,0.810740364,2.042897754,0
9521,4409,136.4208946,42.00641655,0.951412977,4568,74.92471657,0.453694176,299.624,0.617158575,3.247620384,1
9522,6070,160.9803918,49.56664997,0.951417142,6302,87.91225191,0.773248408,354.938,0.605471297,3.24775614,1
9523,6699,167.9573493,51.70784108,0.951430722,6854,92.3549225,0.540111263,368.527,0.619842311,3.248198838,1
9524,5604,154.293205,47.49346579,0.951446852,5811,84.47031673,0.44824828,341.288,0.604596953,3.248724902,1
9525,4988,145.0421399,44.64465926,0.951449545,5104,79.69265242,0.578788582,318.434,0.618155082,3.248812786,1
9526,8777,151.9012115,74.35250327,0.8720149,9070,105.7129296,0.727235065,371.76,0.798050995,2.042987187,0
9527,8068,146.1400246,71.53162873,0.872018328,8331,101.3533258,0.794876847,356.138,0.799353945,2.043012681,0
9528,5429,150.8912085,46.44186931,0.951456322,5583,83.14094953,0.453209784,334.493,0.609755377,3.249033916,1
9529,6378,164.6257384,50.66898054,0.951456626,6632,90.11504767,0.52086566,366.667,0.596143384,3.249043826,1
9530,5448,152.0536298,46.79766449,0.951460533,5607,83.28630764,0.707900208,331.542,0.622830479,3.24917133,1
9531,7028,172.8991062,53.20343382,0.951478977,7298,94.5955999,0.488802337,382.886,0.602424524,3.249773441,1
9532,5294,149.2989973,45.93800024,0.951486245,5443,82.10073173,0.805783866,328.573,0.616211863,3.250010809,1
9533,6500,167.0918041,51.41250167,0.951486613,6811,90.97283683,0.614018515,368.344,0.602027072,3.250022829,1
9534,6186,161.7625626,49.76984521,0.951492412,6335,88.74829477,0.703594177,356.683,0.611019342,3.250212291,1
9535,9984,163.1376675,79.84723628,0.872033066,10307,112.7476102,0.760859625,407.049,0.757218214,2.043122281,0
9536,3954,128.2431907,39.45270772,0.951502897,4143,70.95342951,0.449982929,297.596,0.561038093,3.250554857,1
9537,6103,159.7698086,49.15065916,0.951504699,6270,88.1508987,0.603242068,354.692,0.609607705,3.250613752,1
9538,5681,155.0501335,47.69872307,0.951504704,5865,85.0486558,0.790015297,344.592,0.601207337,3.250613927,1
9539,6610,167.7574302,51.60478413,0.951510752,6845,91.73937754,0.472683066,367.686,0.614408387,3.250811588,1
9540,6430,165.1443887,50.80034869,0.951511972,6618,90.48165711,0.46533507,363.245,0.612380773,3.250851479,1
9541,8950,153.3248218,75.02964016,0.872086976,9191,106.7496788,0.619591554,379.117,0.782503667,2.043523353,0
9542,9641,159.1197929,77.85725229,0.872115757,9920,110.793964,0.730544821,397.771,0.765712457,2.043737587,0
9543,5148,146.9843112,45.21261477,0.95151523,5351,80.96071378,0.557746479,329.103,0.59728928,3.250957989,1
9544,5426,151.0739281,46.4702738,0.951515902,5548,83.11797501,0.492556282,328.319,0.632554021,3.250979944,1
9545,6878,170.5404265,52.45187275,0.951527819,7051,93.58066888,0.668286047,374.001,0.617911828,3.251369637,1
9546,6091,160.5997543,49.39393601,0.95152894,6207,88.06419288,0.433770118,351.664,0.618931577,3.251406292,1
9547,5659,153.6242664,47.2417088,0.951543354,5787,84.88381815,0.673690476,337.108,0.625765247,3.251877848,1
9548,6636,167.0963814,51.38383359,0.9515448,6782,91.91962586,0.50041475,366.113,0.622136872,3.251925161,1
9549,6488,164.6696813,50.63698818,0.951545998,6611,90.88882311,0.82755102,359.924,0.629359934,3.251964369,1
9550,6548,165.9038725,51.00906308,0.951560503,6681,91.30811869,0.446292257,360.926,0.631658287,3.252439126,1
9551,6067,160.0820587,49.21878565,0.951561095,6242,87.89052462,0.432986012,355.824,0.602162053,3.25245852,1
9552,6709,168.1412547,51.69125033,0.951571498,6929,92.42382867,0.690226337,371.197,0.611869409,3.252799142,1
9553,6690,167.9677536,51.62509579,0.951596144,6849,92.29286297,0.769673263,367.873,0.621212454,3.253606623,1
9554,7266,138.7352446,67.87487443,0.872149022,7583,96.18398272,0.635250918,340.046,0.789641412,2.043985285,0
9555,7157,173.3263434,53.27198474,0.951596293,7529,95.45981051,0.477133333,416.183,0.519244863,3.253611523,1
9556,6562,166.5513272,51.18962731,0.951596392,6735,91.40567757,0.736972147,362.737,0.62670387,3.253614765,1
9557,4897,145.0160089,44.57033955,0.951597278,5100,78.96235844,0.519189992,319.113,0.604297746,3.253643799,1
9558,7170,173.0238133,53.17845846,0.951597308,7371,95.54646794,0.748746867,390.459,0.590987295,3.253644772,1
9559,6124,160.7764586,49.4141364,0.951597562,6266,88.30242903,0.665362886,352.375,0.619776162,3.25365311,1
9560,8696,151.633753,74.17671734,0.872180936,8932,105.2240043,0.71986755,369.644,0.799764408,2.044223018,0
9561,6400,163.9998777,50.40342282,0.951600361,6530,90.27033337,0.448933782,358.469,0.625873595,3.253744855,1
9562,10075,162.5544341,79.51541534,0.872193074,10403,113.2602685,0.621683327,418.307,0.723543514,2.044313463,0
9563,6943,135.2968422,66.17973226,0.872202654,7073,94.02181746,0.719631012,330.427,0.799108913,2.044384853,0
9564,5594,153.1722031,47.07152582,0.951609089,5770,84.39491699,0.496846967,337.176,0.618328149,3.254030976,1
9565,6246,162.0051988,49.78024422,0.951620569,6385,89.17765525,0.694771969,353.342,0.628667947,3.254407473,1
9566,6761,169.1033081,51.95619504,0.951630354,7004,92.7813158,0.777841694,382.735,0.579995257,3.254728487,1
9567,7370,176.1299586,54.11295834,0.951634281,7563,96.86988926,0.51755618,386.565,0.619772485,3.254857321,1
9568,6328,163.8728535,50.34542466,0.951637718,6511,89.76112655,0.562889166,358.975,0.617089172,3.254970131,1
9569,6881,170.4074539,52.35028814,0.951642857,7070,93.60107535,0.655583079,374.671,0.615972414,3.255138795,1
9570,5772,155.5776743,47.79336459,0.951645177,5899,85.72711737,0.456573327,339.678,0.628639038,3.255214937,1
9571,9667,159.2497492,77.89487237,0.872207222,9867,110.9432588,0.764794304,389.468,0.800862617,2.044418898,0
9572,4927,144.0247103,44.24322597,0.951647587,5103,79.20385872,0.557352941,317.112,0.61569705,3.255294051,1
9573,6114,160.4796735,49.29538162,0.95165297,6281,88.23030418,0.487210136,349.542,0.628834796,3.255470761,1
9574,5674,154.0703999,47.32486346,0.951656632,5830,84.99624213,0.571514907,338.672,0.621642374,3.255591007,1
9575,6209,162.1942891,49.8200058,0.951657075,6421,88.91312801,0.57533358,359.198,0.60473305,3.255605584,1
9576,5590,153.2299614,47.05760074,0.95167582,5702,84.36473822,0.447916667,333.731,0.630708338,3.25622129,1
9577,5738,155.0733381,47.62323475,0.951676809,5868,85.4742564,0.557357941,341.624,0.617836642,3.256253778,1
9578,8081,145.8432617,71.33683127,0.872208907,8266,101.4349484,0.648191225,355.42,0.803880041,2.044431454,0
9579,6240,162.3844121,49.86701242,0.951679716,6423,89.13481227,0.740477038,355.889,0.619106444,3.256349323,1
9580,5206,147.6508136,45.33344549,0.951699364,5314,81.41550878,0.438510782,323.998,0.623202762,3.256995185,1
9581,6503,166.0689888,50.98509194,0.9517058,6706,90.99382814,0.478513613,370.01,0.596893287,3.257206813,1
9582,6161,161.3707812,49.5423479,0.95170648,6330,88.56878025,0.588330787,357.776,0.604837437,3.257229179,1
9583,8986,153.6007697,75.12910885,0.872216865,9215,106.9641554,0.618785291,373.287,0.81038342,2.044490771,0
9584,8192,147.6976082,72.23693829,0.872235165,8396,102.1292238,0.723738846,364.276,0.775780197,2.04462719,0
9585,6549,166.2455662,51.03751292,0.951709274,6701,91.31509064,0.782250358,361.554,0.62956201,3.25732107,1
9586,6322,163.7731865,50.27846163,0.951709331,6478,89.71856219,0.475338346,356.365,0.62556763,3.257322941,1
9587,7759,143.0138369,69.94492534,0.872240037,7888,99.39348886,0.791734694,344.13,0.823323567,2.044663515,0
9588,6205,162.9090733,50.01232072,0.951711029,6432,88.88448332,0.484160425,356.561,0.613315544,3.257378801,1
9589,6724,168.1002411,51.60516475,0.951712603,6893,92.5270917,0.440773517,369.55,0.618715727,3.257430568,1
9590,5592,154.1777766,47.3291055,0.951716778,6215,84.37982895,0.602911051,394.123,0.45239049,3.257567939,1
9591,6048,160.4308648,49.24267923,0.951728808,6218,87.7527935,0.544864865,352.003,0.613379019,3.257963769,1
9592,6289,162.811288,49.96747698,0.951740395,6451,89.48409633,0.775271203,353.524,0.632344367,3.258345184,1
9593,6522,130.8370796,63.98707442,0.872250607,6609,91.12666081,0.614819005,314.486,0.828682228,2.044742329,0
9594,6687,133.076239,65.07646336,0.87227459,6880,92.27216718,0.58823012,325.742,0.791942536,2.044921191,0
9595,5556,153.1829464,47.00654694,0.951752921,5654,84.10778151,0.472931563,330.437,0.639432579,3.258757692,1
9596,5684,155.6013467,47.74616403,0.951758114,5856,85.07110892,0.438580247,341.117,0.613842857,3.25892875,1
9597,6676,167.7533163,51.46865853,0.951770277,6888,92.19624288,0.604710145,367.204,0.622173322,3.259329485,1
9598,6210,162.8170747,49.95176812,0.951775017,6391,88.92028775,0.436371302,362.133,0.595066168,3.259485716,1
9599,5438,151.7537982,46.55298037,0.951784807,5598,83.20983502,0.485535714,334.497,0.6107516,3.259808437,1
9600,6353,164.6757027,50.51624352,0.951786264,6544,89.9382612,0.800327538,360.678,0.613690519,3.25985646,1
9601,6178,161.1169078,49.42289909,0.951789547,6354,88.69088965,0.461526969,354.57,0.617523932,3.259964728,1
9602,6153,161.3285528,49.48638955,0.951792408,6278,88.51125871,0.484869976,351.411,0.626132253,3.260059064,1
9603,5793,156.7215555,48.0656302,0.951808026,5977,85.88292428,0.563466589,345.71,0.609101275,3.260574236,1
9604,6310,163.1346672,50.02987238,0.951813208,6437,89.63337284,0.4457159,355.153,0.628649028,3.26074522,1
9605,6110,160.5146191,49.21866583,0.951828652,6278,88.20143773,0.795572917,354.433,0.611199194,3.261254981,1
9606,7916,144.7808849,70.79715644,0.87228648,8173,100.3940448,0.593670317,354.018,0.793715682,2.045009887,0
9607,6377,164.0208796,50.29177379,0.951832616,6532,90.10798287,0.492052469,360.259,0.617442618,3.261385855,1
9608,6456,165.3493156,50.69875272,0.951833285,6623,90.66440592,0.692555246,360.074,0.625734152,3.261407958,1
9609,5105,146.338602,44.86863701,0.951835764,5246,80.62188212,0.442911678,323.559,0.612771618,3.261489801,1
9610,8786,152.123334,74.38267617,0.872304546,8998,105.7671151,0.604222543,372.931,0.793860314,2.045144674,0
9611,6850,134.8654349,65.94200102,0.872313697,7014,93.38999348,0.622500909,328.898,0.795752424,2.045212958,0
9612,6586,132.8444567,64.94996441,0.872330093,6753,91.57267956,0.617591898,326.036,0.778575042,2.045335327,0
9613,5425,151.6543389,46.4976842,0.951837467,5516,83.11031543,0.436373874,330.509,0.624083968,3.261546063,1
9614,6404,164.3414891,50.38511533,0.951842344,6488,90.29853844,0.437431694,356.825,0.63204884,3.261707114,1
9615,6090,160.4159249,49.17596359,0.95185363,6220,88.05696354,0.437374318,351.265,0.620236612,3.262079951,1
9616,5239,150.3494715,46.08363264,0.951867404,5520,81.67314109,0.696120117,329.433,0.606630246,3.262535154,1
9617,6580,167.1374232,51.22796009,0.951870003,6749,91.53095763,0.791531337,364.589,0.622054785,3.262621094,1
9618,6793,169.8024268,52.04425026,0.951871025,6999,93.00062488,0.515597723,369.562,0.625024241,3.262654874,1
9619,6536,167.1769499,51.23908411,0.951871912,6747,91.22441375,0.445869432,365.339,0.615360813,3.262684194,1
9620,6306,162.6755737,49.85884591,0.951873068,6433,89.6049584,0.477510223,352.345,0.638304057,3.262722406,1
9621,5783,155.7211411,47.72103803,0.951886148,5893,85.80876579,0.522875226,337.424,0.638279825,3.263154942,1
9622,6186,162.7006911,49.85825664,0.951889468,6378,88.74829477,0.470776256,358.389,0.60521605,3.263264743,1
9623,9436,157.9210068,77.20657433,0.872343406,9707,109.6097092,0.622509566,387.823,0.788371059,2.045434708,0
9624,6312,163.6646273,50.1475437,0.951901472,6429,89.64757669,0.438333333,358.644,0.616665589,3.26366189,1
9625,5670,154.5145687,47.34388975,0.951901548,5783,84.96627695,0.502659575,336.614,0.628823225,3.263664425,1
9626,6157,160.667417,49.22668567,0.95190648,6336,88.54002415,0.558407401,357.388,0.605757898,3.263827633,1
9627,6714,169.1207213,51.81363833,0.951912274,6912,92.45826249,0.444047619,368.846,0.620156136,3.264019412,1
9628,5626,154.6919732,47.38955083,0.951919642,5785,84.63595973,0.458292604,339.765,0.612424158,3.264263335,1
9629,5814,156.976357,48.08897856,0.951920438,6005,86.03844904,0.460150376,344.497,0.615621818,3.264289693,1
9630,4517,137.5438243,42.13399997,0.951924913,4609,75.83681839,0.802594172,298.609,0.636581727,3.264437851,1
9631,5969,158.5800066,48.5769165,0.951927201,6142,87.1777887,0.71872366,345.485,0.628424416,3.264513642,1
9632,5722,155.3666374,47.59133925,0.951929778,5887,85.35500381,0.499563471,338.822,0.626346297,3.264598977,1
9633,6494,165.1782943,50.58837879,0.951946201,6636,90.93083967,0.708642514,363.482,0.617669747,3.265143067,1
9634,5052,145.539636,44.56905352,0.951956559,5164,80.20228289,0.46010929,318,0.62779661,3.265486353,1
9635,5931,158.0781963,48.40855651,0.951957005,6142,86.89984891,0.534324324,348.762,0.612744567,3.265501138,1
9636,4644,141.1876331,43.23469664,0.951960272,4810,76.89554243,0.434343434,312.767,0.596568374,3.26560943,1
9637,5298,149.3960013,45.74449421,0.951968414,5535,82.13174239,0.619286967,332.403,0.602548415,3.2658794,1
9638,5067,146.3457456,44.8093047,0.951971079,5225,80.32125978,0.592215989,322.007,0.614087338,3.265967785,1
9639,5107,146.5198319,44.86156554,0.951973367,5242,80.6376733,0.51414477,318.088,0.634280195,3.266043665,1
9640,9281,156.0272315,76.27793427,0.872353411,9430,108.7057322,0.758809582,379.303,0.810647563,2.045509399,0
9641,5980,159.1617256,48.73179447,0.951974331,6141,87.25807973,0.476190476,347.961,0.620654498,3.266075614,1
9642,6338,164.4308406,50.34290021,0.951978596,6543,89.83202232,0.63891129,367.964,0.588235779,3.266217082,1
9643,5930,158.7276302,48.59327581,0.951985694,6054,86.89252269,0.452671756,345.475,0.624354587,3.26645256,1
9644,6739,169.1909923,51.79445689,0.951989683,6911,92.63023962,0.593221831,370.875,0.615673133,3.266584929,1
9645,7431,140.4484906,68.66173958,0.872353912,7621,97.2699494,0.689332097,342.766,0.794806944,2.04551314,0
9646,6713,168.642992,51.6251308,0.95199267,6859,92.45137675,0.595652174,368.204,0.622227938,3.266684063,1
9647,5600,153.8213738,47.08382862,0.952001233,5754,84.44016491,0.494874514,335.39,0.625601342,3.266968262,1
9648,6373,164.0674279,50.21982442,0.952001746,6506,90.07971813,0.479208963,357.017,0.62831292,3.266985295,1
9649,5626,154.5106815,47.29191418,0.952007283,5831,84.63595973,0.554285714,342.501,0.602678785,3.267169116,1
9650,5989,158.7553986,48.58647099,0.952016693,6134,87.32371747,0.550611382,347.802,0.62215705,3.267481572,1
9651,5431,151.2107123,46.27685746,0.952017951,5592,83.15626235,0.743972603,329.333,0.62924412,3.26752335,1
9652,6930,171.5167417,52.48944547,0.952021537,7087,93.93375349,0.477799228,372.599,0.627277527,3.267642478,1
9653,5122,146.3427287,44.78357079,0.952025591,5230,80.75600874,0.778656127,317.929,0.636779612,3.267777136,1
9654,5096,148.1149966,45.32281345,0.952032327,5285,80.55078348,0.77037037,326.91,0.59921527,3.268000932,1
9655,7462,139.876697,68.3733294,0.872389465,7579,97.4726294,0.800987548,336.505,0.828098629,2.045778643,0
9656,5884,157.9534179,48.33174058,0.952035593,6006,86.55484667,0.433923304,345.262,0.620275981,3.268109445,1
9657,6865,170.0103591,52.01957049,0.952038317,7015,93.49218938,0.48646542,369.672,0.631273112,3.268199978,1
9658,5594,153.6507248,47.0050378,0.952056787,5764,84.39491699,0.439779874,337.099,0.618610657,3.268813982,1
9659,6469,165.4121824,50.60265464,0.952057688,6692,90.75564233,0.535070306,363.202,0.616240947,3.268843968,1
9660,9264,156.4067134,76.44966948,0.872402795,9514,108.6061285,0.661430815,381.123,0.801453064,2.045878216,0
9661,6240,162.2546927,49.63413403,0.952062809,6440,89.13481227,0.558389262,359.538,0.606603424,3.269014275,1
9662,5964,159.6312703,48.82829145,0.952069513,6204,87.14126832,0.632852292,360.447,0.576852353,,1
9663,5632,154.7741478,47.3424067,0.952069886,5854,84.68107885,0.567284448,339.193,0.61514677,,1
9664,5774,156.2971745,47.80406492,0.952078532,5916,85.74196832,0.489903275,342.701,0.617811375,,1
9665,5210,148.3175589,45.3625745,0.952080472,5350,81.44678034,0.482854495,325.433,0.618193462,,1
12322,7896,149.3254385,69.69426604,0.884401256,8046,100.2671404,0.536413044,361.206,0.760513788,,0
12323,9098,158.4271335,73.93990336,0.884409159,9331,107.6286829,0.581304709,379.571,0.793541691,,0
12324,8488,153.1638863,71.48236729,0.884412996,8653,103.9579591,0.583728767,368.144,0.78700915,,0
12325,8344,152.1486701,71.00799742,0.884414949,8539,103.0723569,0.585297419,366.068,0.782457264,,0
12326,8200,150.3599534,70.17169721,0.884420226,8312,102.1790794,0.589588726,357.086,0.80812412,,0
12327,7440,143.6765981,67.05243128,0.884420966,7688,97.32883546,0.581613508,348.725,0.768805769,2.142750014,0
12328,8801,155.6889491,72.65676425,0.884426766,8990,105.8573627,0.597325913,371.482,0.801431365,2.142800477,0
12329,7932,148.0631509,69.09630353,0.884432684,8131,100.495453,0.637569327,356.462,0.784451487,2.14285198,0
12330,8198,150.7268587,70.33882841,0.884434581,8433,102.1666178,0.627526026,369.405,0.754939656,2.142868485,0
12331,7979,148.5348913,69.31568753,0.884435391,8311,100.7927494,0.68707483,363.599,0.758425574,2.142875539,0
12332,7994,148.3678853,69.23756086,0.884436071,8117,100.8874468,0.7990005,353.475,0.804001024,2.142881456,0
12333,9647,162.9599691,76.04620117,0.884439055,9978,110.8284345,0.622387097,427.504,0.663317992,2.142907424,0
12334,8735,155.5148603,72.57013843,0.884445027,8961,105.4596957,0.73675776,377.195,0.771508862,2.142959399,0
12335,6212,131.2119078,61.22837954,0.884448735,6422,88.93460548,0.765684704,317.947,0.772203646,2.142991678,0
12336,8811,156.2113307,72.89395203,0.884449048,9100,105.917485,0.683023256,378.848,0.771445176,2.142994397,0
12337,7196,141.0856646,65.83486771,0.884452384,7319,95.71954745,0.593729373,336.749,0.797422323,2.143023438,0
12338,7981,148.5003516,69.28956429,0.884470937,8151,100.8053808,0.810336075,355.94,0.791614212,2.143184954,0
12339,8668,155.3818694,72.50001543,0.884472405,8917,105.0544638,0.578097906,374.215,0.777833034,2.143197742,0
12340,9191,159.1965057,74.27973986,0.884472923,9396,108.1773759,0.731767516,382.189,0.790708238,2.143202251,0
12341,8389,152.1780892,71.00376423,0.884477229,8647,103.3499228,0.594964539,368.439,0.776584769,2.14323974,0
12342,6893,138.1545084,64.45997022,0.884479613,7018,93.68265678,0.669483295,333.511,0.778749566,2.143260507,0
12343,7419,143.597696,66.99770401,0.884486749,7654,97.19137916,0.576815425,349.344,0.763921368,2.143322642,0
12344,8282,151.7861902,70.81761124,0.884488695,8452,102.6887039,0.582911036,367.648,0.769982181,2.143339594,0
12345,7365,142.873344,66.65905923,0.884489286,7611,96.83702415,0.592851968,349.849,0.756173305,2.143344741,0
12346,9106,158.6141842,74.00210822,0.884492629,9320,107.6759922,0.589156315,386.592,0.765652641,2.143373858,0
12347,8247,150.9815554,70.4388795,0.884500294,8437,102.4714913,0.796811594,360.943,0.795478802,2.143440619,0
12348,9967,166.2967599,77.58079142,0.884510564,10263,112.6515803,0.568373631,404.277,0.766330752,2.143530078,0
12349,7615,145.264554,67.76838607,0.884512224,7789,98.46684281,0.598663522,350.932,0.777022919,2.143544541,0
12350,8699,155.1133282,72.36149655,0.88451736,8963,105.2421532,0.616425737,374.574,0.779119255,2.143589279,0
12351,7004,139.4392614,65.04940744,0.884517446,7165,94.43394396,0.588571429,335.582,0.781553452,2.143590032,0
12352,7792,146.9773949,68.56392753,0.884524884,7947,99.60463108,0.802058672,350.763,0.795850065,2.143654837,0
12353,9137,158.5274168,73.94925777,0.884533781,9313,107.8591198,0.595477059,380.028,0.795027767,2.143732358,0
12354,8991,158.1178904,73.75585492,0.88454168,9523,106.9939099,0.536135957,405.559,0.686925715,2.143801201,0
12355,7876,147.1981304,68.66104631,0.884545853,7999,100.1400752,0.693309859,350.714,0.804654355,2.143837566,0
12356,7194,141.6338542,66.06230969,0.884557997,7375,95.70624475,0.591611842,350.417,0.736223987,2.14394342,0
12357,8941,157.2569464,73.34815858,0.884562133,9210,106.6959923,0.675098158,380.023,0.777993905,2.143979473,0
12358,7017,139.6404353,65.13106474,0.884563488,7177,94.52154191,0.721171634,337.969,0.77198277,2.143991287,0
12359,9055,158.0092494,73.69816597,0.884565082,9235,107.3740382,0.591366249,379.35,0.790711658,2.144005178,0
12360,6584,135.3327768,63.12041771,0.884569215,6797,91.55877436,0.629927287,328.186,0.768173967,2.14404121,0
12361,8527,153.7062532,71.68828647,0.884574995,8783,104.1965143,0.807710524,369.676,0.784085846,2.144091604,0
12362,8676,154.665144,72.13442286,0.884578705,8876,105.1029319,0.685037505,372.332,0.786445589,2.144123955,0
12363,8611,153.7790906,71.71932322,0.884585056,8801,104.7084797,0.770628244,367.816,0.799838342,2.144179333,0
12364,8997,157.7109807,73.55275114,0.884586135,9205,107.0296042,0.599200799,380.687,0.780138106,2.144188739,0
12365,6404,132.7551268,61.91387091,0.884586324,6507,90.29853844,0.740775015,316.194,0.80492226,2.144190387,0
12366,7474,143.7220597,67.02827226,0.884587492,7592,97.55097312,0.780085586,343.146,0.797636605,2.144200572,0
12367,8453,153.3842383,71.53118287,0.884598769,8763,103.743404,0.629318047,372.043,0.767422376,2.144298921,0
12368,9334,160.6735143,74.92981485,0.884601206,9635,109.0156774,0.767220122,388.946,0.775352232,2.144320183,0
12369,7685,145.7368989,67.96269257,0.884606479,7900,98.91838,0.741222994,351.838,0.780132282,2.144366171,0
12370,8605,154.1231947,71.87209364,0.884611437,8811,104.6719938,0.712334437,369.594,0.791609348,2.144409421,0
12371,8714,155.3990841,72.46705491,0.884611514,8948,105.3328505,0.770128149,374.465,0.780917142,2.144410095,0
12372,7096,139.663388,65.12376172,0.884631466,7205,95.05213206,0.60847196,333.615,0.80118412,2.144584163,0
12373,9155,159.0055592,74.14236711,0.884633032,9348,107.9653094,0.74759105,382.669,0.785636496,2.144597824,0
12374,9067,158.6897696,73.99382034,0.884637343,9268,107.4451625,0.6277347,384.499,0.770695903,2.144635442,0
12375,8929,157.1546544,73.27778827,0.884638145,9086,106.6243682,0.581315104,374.892,0.798362889,2.144642437,0
12376,9373,160.768791,74.95987022,0.884648344,9639,109.2431886,0.65022546,388.617,0.779910723,2.144731449,0
12377,9634,162.7431066,75.88034353,0.884648567,9835,110.7537348,0.583454457,390.234,0.794998474,2.144733393,0
12378,6544,134.6809888,62.79509843,0.884652662,6662,91.28022557,0.783056121,322.529,0.79052501,2.144769133,0
